X,Y,f_H_train
0.92,0.2,-0.177184847709824
0.44,0.48,0.8640257930136123
0.5,0.9400000000000001,1.107257027375222
0.24,0.42,0.11432791347227528
0.5,0.4,-0.05735320785513695
0.74,0.66,0.6944307535312204
0.54,0.66,0.4641833983910787
0.38,0.24,0.6970192310571135
0.44,0.68,-0.05558548802051635
0.96,0.9400000000000001,-1.3692904754182023
0.16,0.58,-0.17658052848525407
0.16,0.8200000000000001,-0.15451073957798256
0.8,0.92,-0.8073638264487091
0.2,0.44,0.2234940875120551
0.78,0.2,0.24473338399510658
0.8200000000000001,0.7000000000000001,0.5898182633675179
0.74,0.28,0.890047517332118
0.74,0.68,-0.4336419966981104
0.9400000000000001,0.62,0.21137603770528546
0.06,0.66,0.37293839820764324
0.08,0.68,0.2969248752700647
0.72,0.88,-0.3211390367150883
0.86,0.9400000000000001,0.021266828735259792
0.92,0.52,0.5817380234093484
0.08,0.04,0.9035207588122499
0.58,0.9,-1.2053451317807493
0.34,0.62,-0.5450907009730195
0.72,0.08,0.8292531139948771
0.3,0.38,0.059086487858309666
0.1,0.62,-0.4090040567305815
1.0,0.84,-0.08033402331982731
0.66,1.0,-0.2678050076244482
0.48,0.46,0.9555167748745409
0.0,0.08,0.7292925051567023
0.38,0.56,0.17534980898347485
0.08,0.6,-0.13932263426884697
0.3,0.9400000000000001,-0.2170278487281038
0.34,0.42,0.28542156024729376
0.28,0.04,1.3609494081808098
0.96,0.34,-0.6004400097633295
0.96,0.9,0.6629473373170394
0.72,0.58,0.296030823185004
0.52,0.2,0.4507300206772836
0.32,0.9,-0.578674699922274
0.08,0.12,0.2699861828542231
0.58,0.96,-0.2084522520128827
0.7000000000000001,0.68,0.1376914851712591
0.72,0.98,-0.18897697966227045
0.58,0.92,0.21557374132626747
0.48,0.74,-0.21820883026428817
0.62,0.6,0.4344476533805051
1.0,0.68,0.012317918391759802
0.72,0.06,0.7997710603063574
0.26,0.54,0.45102498685917114
0.18,0.98,-0.266540510250858
0.0,0.4,0.2155181263711398
0.0,0.5,0.0314011528961137
0.02,0.8200000000000001,0.3339741196937246
0.78,0.86,-0.007728106355054742
0.1,0.16,0.17118484456509464
0.64,0.08,0.05802888317148741
0.88,0.08,0.7886993856623463
0.0,0.14,0.7699656690293781
0.84,0.12,0.09638875007255077
0.76,0.88,-0.29845642053534355
0.9400000000000001,0.76,-0.7211211990238128
1.0,0.08,0.19555917719757407
0.58,0.78,-0.4024919500242441
0.62,0.74,0.04928353951732386
0.04,0.06,0.4152993775989644
0.44,0.2,1.2990248109574127
0.46,0.6,-0.13023450259661706
0.26,0.8,0.7789983172180744
0.76,0.9,0.6155831884465853
0.62,0.66,-0.7924775987869239
0.78,0.28,-0.3627658548535856
0.92,0.58,0.5768944797754213
0.02,0.74,-0.789945679595548
0.18,0.9,0.5808434292776182
0.52,0.9400000000000001,0.1628440583578875
0.28,0.74,0.2984462352155667
0.14,0.68,0.7729732789533015
0.02,0.6,-0.1715547340227776
0.4,0.32,-0.18842070414000361
0.08,0.64,0.5613066887146148
0.0,0.92,0.26747530615568205
0.02,0.1,0.29316690963316333
0.52,0.3,0.18305781350699307
0.58,0.52,0.6442429898993831
0.32,0.84,0.42747094090115034
0.04,0.74,-0.21288894198075095
0.02,0.24,1.3951728237762626
0.7000000000000001,0.28,0.6249373782543066
0.48,0.3,0.720285074620234
0.76,0.16,0.8270592320759932
0.62,0.72,-0.5627911524717992
0.54,0.24,-0.08243165751340947
0.96,0.78,0.40230306447666936
0.68,0.9400000000000001,0.10767525721705079
0.64,0.76,-0.1570584638694547
0.54,0.24,0.050102700758934804
0.16,0.5,0.14443704463362755
0.2,0.9400000000000001,-0.3317748611838762
1.0,0.02,1.186916067527108
0.68,0.38,1.1778758669205631
0.08,0.92,0.07372489288981869
0.72,0.42,-0.38228678854730896
0.42,0.5,0.4594158412771694
0.92,0.3,0.26019776413209134
0.44,0.98,0.42177216318257343
0.92,0.04,0.3727172800278239
0.98,0.92,-0.2411512088153529
0.28,0.92,0.15867162361344395
0.24,0.14,1.122283925181387
0.9,0.62,-0.25737321224957194
0.8200000000000001,0.68,-0.015489929549030834
0.6,0.98,0.12513231185922918
0.48,0.64,-1.2925464517324463
0.98,0.22,1.0446048161881152
0.02,0.34,0.7330004760395579
0.56,0.06,1.0883538678179956
0.88,0.7000000000000001,0.45430549268731374
1.0,0.64,0.5630554254273186
0.8200000000000001,0.58,0.023324013880426216
