X,Y,f_H
0.3,0.14,1.0878026290262808
0.3,0.16,0.8284892513451416
0.3,0.18,0.754632180105753
0.3,0.2,0.6883824553523846
0.3,0.22,0.7865021260617383
0.3,0.24,0.7873599350666515
0.3,0.26,0.7098980019713683
0.3,0.28,0.6789451636429948
0.3,0.3,0.6364805328197934
0.3,0.32,0.7321836100862442
0.3,0.34,0.6708073152500866
0.3,0.36,0.25599775736802105
0.3,0.38,0.6132464935428998
0.3,0.4,0.4040209918943075
0.3,0.42,0.4228562864228964
0.3,0.44,0.3828081716881332
0.3,0.46,0.29066514639257884
0.3,0.48,0.12392561640859537
0.3,0.5,0.34868407648673444
0.3,0.52,0.19036235537503768
0.3,0.54,0.296508279386153
0.3,0.56,0.2521633598491359
0.3,0.58,0.2768890370788759
0.3,0.6,0.0869255654007603
0.3,0.62,0.2409022558139178
0.3,0.64,0.17842259872738092
0.3,0.66,0.07871828048270738
0.3,0.68,0.14109541071299028
0.3,0.7000000000000001,0.3100934281745969
0.3,0.72,-0.06187055237784929
0.3,0.74,0.18366828129352397
0.3,0.76,0.19319115998930014
0.3,0.78,0.2265508381026071
0.3,0.8,0.23930124619560783
0.3,0.8200000000000001,0.23151870086515308
0.3,0.84,0.15527681568913893
0.3,0.86,0.06812111089208943
