,X,Y,f_H
1449,0.56,0.42,0.47473450812629076
1450,0.56,0.44,0.48107452977702575
1451,0.56,0.46,0.4873968977129075
1452,0.56,0.48,0.4937031465280586
1453,0.56,0.5,0.5
1454,0.56,0.52,0.5062968534719414
1455,0.56,0.54,0.5126031022870926
1456,0.56,0.56,0.5189254702229742
1457,0.56,0.58,0.5252654918737092
1458,0.56,0.6,0.5316172955373709
1459,0.56,0.62,0.537965818617799
1460,0.56,0.64,0.5442855663278118
1461,0.56,0.66,0.5505399973359475
1462,0.56,0.68,0.5566815879774986
1463,0.56,0.7000000000000001,0.5626525911036029
1464,0.56,0.72,0.5683864682152001
1465,0.56,0.74,0.5738099361201744
1466,0.56,0.76,0.5788455340342071
1467,0.56,0.78,0.5834145859490572
1468,0.56,0.8,0.5874404082583531
1469,0.56,0.8200000000000001,0.5908515958500964
1470,0.56,0.84,0.5935852125177388
1471,0.56,0.86,0.5955897144115898
1472,0.56,0.88,0.596827448474453
1473,0.56,0.9,0.5972765907682168
1474,0.56,0.92,0.596932420960261
1475,0.56,0.9400000000000001,0.5958078670046557
1476,0.56,0.96,0.5939332957150202
1477,0.56,0.98,0.5913555676572051
1478,0.56,1.0,0.5881364156760349
1479,0.58,0.0,0.38233793571281954
1480,0.58,0.02,0.3780403696675777
1481,0.58,0.04,0.37459910419147363
1482,0.58,0.06,0.37209655259687807
1483,0.58,0.08,0.37059527371227713
1484,0.58,0.1,0.37013580721640493
1485,0.58,0.12,0.370735411920517
1486,0.58,0.14,0.3723877861832776
1487,0.58,0.16,0.3750637950598469
1488,0.58,0.18,0.37871317174050195
1489,0.58,0.2,0.38326710521552154
1490,0.58,0.22,0.3886415756853246
1491,0.58,0.24,0.3947412573664203
1492,0.58,0.26,0.40146377768836283
1493,0.58,0.28,0.4087041042253547
1494,0.58,0.3,0.4163588268748371
1495,0.58,0.32,0.4243301126174417
1496,0.58,0.34,0.4325291325951535
1497,0.58,0.36,0.4408787943974215
1498,0.58,0.38,0.44931565395916645
1499,0.58,0.4,0.4577909286238824
1500,0.58,0.42,0.4662705828653304
1501,0.58,0.44,0.4747345081262908
1502,0.58,0.46,0.48317486568806534
1503,0.58,0.48,0.491593704232926
1504,0.58,0.5,0.5
1505,0.58,0.52,0.5084062957670741
1506,0.58,0.54,0.5168251343119347
1507,0.58,0.56,0.5252654918737092
1508,0.58,0.58,0.5337294171346695
1509,0.58,0.6,0.5422090713761176
1510,0.58,0.62,0.5506843460408335
1511,0.58,0.64,0.5591212056025785
1512,0.58,0.66,0.5674708674048465
1513,0.58,0.68,0.5756698873825583
1514,0.58,0.7000000000000001,0.5836411731251628
1515,0.58,0.72,0.5912958957746453
1516,0.58,0.74,0.5985362223116372
1517,0.58,0.76,0.6052587426335796
1518,0.58,0.78,0.6113584243146754
1519,0.58,0.8,0.6167328947844785
1520,0.58,0.8200000000000001,0.621286828259498
1521,0.58,0.84,0.6249362049401531
1522,0.58,0.86,0.6276122138167224
1523,0.58,0.88,0.6292645880794829
1524,0.58,0.9,0.6298641927835951
1525,0.58,0.92,0.6294047262877229
1526,0.58,0.9400000000000001,0.627903447403122
1527,0.58,0.96,0.6254008958085264
1528,0.58,0.98,0.6219596303324224
1529,0.58,1.0,0.6176620642871804
1530,0.6,0.0,0.352757417955672
1531,0.6,0.02,0.34737943376985153
1532,0.6,0.04,0.3430730261161082
1533,0.6,0.06,0.33994132720601555
1534,0.6,0.08,0.3380626233036453
1535,0.6,0.1,0.33748764585764407
1536,0.6,0.12,0.33823799258472426
1537,0.6,0.14,0.34030577759620123
1538,0.6,0.16,0.3436545413540586
1539,0.6,0.18,0.34822137985521306
1540,0.6,0.2,0.3539201828413939
1541,0.6,0.22,0.3606458077391802
1542,0.6,0.24,0.3682789636404818
1543,0.6,0.26,0.37669154127155546
1544,0.6,0.28,0.3857521028094589
1545,0.6,0.3,0.3953312406103397
1546,0.6,0.32,0.40530652620527474
1547,0.6,0.34,0.4155667989538879
1548,0.6,0.36,0.4260155852335688
1549,0.6,0.38,0.43657349099310633
1550,0.6,0.4,0.447179469502219
1551,0.6,0.42,0.4577909286238824
1552,0.6,0.44,0.46838270446262903
1553,0.6,0.46,0.4789449876275731
1554,0.6,0.48,0.4894803418444942
1555,0.6,0.5,0.5
1556,0.6,0.52,0.5105196581555058
1557,0.6,0.54,0.521055012372427
1558,0.6,0.56,0.5316172955373709
1559,0.6,0.58,0.5422090713761176
1560,0.6,0.6,0.5528205304977811
1561,0.6,0.62,0.5634265090068936
1562,0.6,0.64,0.5739844147664311
1563,0.6,0.66,0.5844332010461122
1564,0.6,0.68,0.5946934737947253
1565,0.6,0.7000000000000001,0.6046687593896602
1566,0.6,0.72,0.6142478971905411
1567,0.6,0.74,0.6233084587284445
1568,0.6,0.76,0.6317210363595182
1569,0.6,0.78,0.6393541922608198
1570,0.6,0.8,0.6460798171586061
1571,0.6,0.8200000000000001,0.6517786201447869
1572,0.6,0.84,0.6563454586459413
1573,0.6,0.86,0.6596942224037988
1574,0.6,0.88,0.6617620074152758
1575,0.6,0.9,0.6625123541423559
1576,0.6,0.92,0.6619373766963548
1577,0.6,0.9400000000000001,0.6600586727939844
1578,0.6,0.96,0.6569269738838918
1579,0.6,0.98,0.6526205662301484
1580,0.6,1.0,0.6472425820443278
1581,0.62,0.0,0.3231921779614619
1582,0.62,0.02,0.3167343336500496
1583,0.62,0.04,0.3115632306477996
1584,0.62,0.06,0.3078027093645798
1585,0.62,0.08,0.305546775377132
1586,0.62,0.1,0.304856346640164
1587,0.62,0.12,0.30575735753488503
1588,0.62,0.14,0.30824033874349427
1589,0.62,0.16,0.3122615099178092
1590,0.62,0.18,0.3177453363882509
1591,0.62,0.2,0.32458841758272494
1592,0.62,0.22,0.3326644990634734
1593,0.62,0.24,0.3418303371753277
1594,0.62,0.26,0.35193209923375496
1595,0.62,0.28,0.3628119556565428
1596,0.62,0.3,0.3743145146857704
1597,0.62,0.32,0.386292765106032
1598,0.62,0.34,0.39861322602852184
1599,0.62,0.36,0.4111600526285904
1600,0.62,0.38,0.42383790910675234
1601,0.62,0.4,0.43657349099310633
1602,0.62,0.42,0.44931565395916634
1603,0.62,0.44,0.462034181382201
1604,0.62,0.46,0.4747172942169504
1605,0.62,0.48,0.4873680709666924
1606,0.62,0.5,0.5
1607,0.62,0.52,0.5126319290333077
1608,0.62,0.54,0.5252827057830496
1609,0.62,0.56,0.537965818617799
1610,0.62,0.58,0.5506843460408335
1611,0.62,0.6,0.5634265090068936
1612,0.62,0.62,0.5761620908932477
1613,0.62,0.64,0.5888399473714095
1614,0.62,0.66,0.6013867739714781
1615,0.62,0.68,0.6137072348939681
1616,0.62,0.7000000000000001,0.6256854853142295
1617,0.62,0.72,0.6371880443434572
1618,0.62,0.74,0.648067900766245
1619,0.62,0.76,0.6581696628246724
1620,0.62,0.78,0.6673355009365266
1621,0.62,0.8,0.6754115824172751
1622,0.62,0.8200000000000001,0.6822546636117491
1623,0.62,0.84,0.6877384900821908
1624,0.62,0.86,0.6917596612565058
1625,0.62,0.88,0.694242642465115
1626,0.62,0.9,0.6951436533598361
1627,0.62,0.92,0.6944532246228681
1628,0.62,0.9400000000000001,0.6921972906354201
1629,0.62,0.96,0.6884367693522003
1630,0.62,0.98,0.6832656663499505
1631,0.62,1.0,0.6768078220385381
1632,0.64,0.0,0.2937609456287935
1633,0.64,0.02,0.28622813577509915
1634,0.64,0.04,0.2801962567499297
1635,0.64,0.06,0.2758097632992893
1636,0.64,0.08,0.2731783090630977
1637,0.64,0.1,0.2723729523306792
1638,0.64,0.12,0.2734239444913368
1639,0.64,0.14,0.27632023997521765
1640,0.64,0.16,0.2810107708063407
1641,0.64,0.18,0.2874074288984989
1642,0.64,0.2,0.29538960173599976
1643,0.64,0.22,0.30481001870856633
1644,0.64,0.24,0.3155015919823798
1645,0.64,0.26,0.32728488205627065
1646,0.64,0.28,0.33997578721227206
1647,0.64,0.3,0.35339304935421395
1648,0.64,0.32,0.36736518594417655
1649,0.64,0.34,0.381736497013875
1650,0.64,0.36,0.39637185433869754
1651,0.64,0.38,0.4111600526285904
1652,0.64,0.4,0.4260155852335688
1653,0.64,0.42,0.4408787943974214
1654,0.64,0.44,0.4557144336721882
1655,0.64,0.46,0.470508763285908
1656,0.64,0.48,0.4852653741860713
1657,0.64,0.5,0.5
1658,0.64,0.52,0.5147346258139287
1659,0.64,0.54,0.5294912367140919
1660,0.64,0.56,0.5442855663278118
1661,0.64,0.58,0.5591212056025785
1662,0.64,0.6,0.5739844147664311
1663,0.64,0.62,0.5888399473714095
1664,0.64,0.64,0.6036281456613024
1665,0.64,0.66,0.6182635029861249
1666,0.64,0.68,0.6326348140558234
1667,0.64,0.7000000000000001,0.646606950645786
1668,0.64,0.72,0.6600242127877279
1669,0.64,0.74,0.6727151179437293
1670,0.64,0.76,0.6844984080176202
1671,0.64,0.78,0.6951899812914337
1672,0.64,0.8,0.7046103982640002
1673,0.64,0.8200000000000001,0.7125925711015012
1674,0.64,0.84,0.7189892291936594
1675,0.64,0.86,0.7236797600247824
1676,0.64,0.88,0.7265760555086632
1677,0.64,0.9,0.7276270476693207
1678,0.64,0.92,0.7268216909369023
1679,0.64,0.9400000000000001,0.7241902367007107
1680,0.64,0.96,0.7198037432500703
1681,0.64,0.98,0.713771864224901
1682,0.64,1.0,0.7062390543712065
1683,0.66,0.0,0.26463389490532147
1684,0.66,0.02,0.2560372296370076
1685,0.66,0.04,0.24915347099641022
1686,0.66,0.06,0.2441474750096254
1687,0.66,0.08,0.24114438165179541
1688,0.66,0.1,0.2402252847431181
1689,0.66,0.12,0.24142470806327054
1690,0.66,0.14,0.24473004608143933
1691,0.66,0.16,0.25008301851391024
1692,0.66,0.18,0.2573830738083058
1693,0.66,0.2,0.2664925653965169
1694,0.66,0.22,0.277243423704905
1695,0.66,0.24,0.2894449631585458
1696,0.66,0.26,0.3028924020946296
1697,0.66,0.28,0.31737563819072684
1698,0.66,0.3,0.33268781434965733
1699,0.66,0.32,0.3486332296302728
1700,0.66,0.34,0.3650341946264119
1701,0.66,0.36,0.38173649701387496
1702,0.66,0.38,0.39861322602852184
1703,0.66,0.4,0.4155667989538879
1704,0.66,0.42,0.43252913259515346
1705,0.66,0.44,0.4494600026640525
1706,0.66,0.46,0.4663437289266873
1707,0.66,0.48,0.48318440947847907
1708,0.66,0.5,0.5
1709,0.66,0.52,0.5168155905215209
1710,0.66,0.54,0.5336562710733127
1711,0.66,0.56,0.5505399973359475
1712,0.66,0.58,0.5674708674048465
1713,0.66,0.6,0.5844332010461122
1714,0.66,0.62,0.6013867739714781
1715,0.66,0.64,0.618263502986125
1716,0.66,0.66,0.6349658053735882
1717,0.66,0.68,0.6513667703697271
1718,0.66,0.7000000000000001,0.6673121856503427
1719,0.66,0.72,0.6826243618092731
1720,0.66,0.74,0.6971075979053705
1721,0.66,0.76,0.7105550368414542
1722,0.66,0.78,0.722756576295095
1723,0.66,0.8,0.7335074346034831
1724,0.66,0.8200000000000001,0.7426169261916944
1725,0.66,0.84,0.7499169814860898
1726,0.66,0.86,0.7552699539185606
1727,0.66,0.88,0.7585752919367295
1728,0.66,0.9,0.7597747152568818
1729,0.66,0.92,0.7588556183482046
1730,0.66,0.9400000000000001,0.7558525249903746
1731,0.66,0.96,0.7508465290035897
1732,0.66,0.98,0.7439627703629925
1733,0.66,1.0,0.7353661050946785
1734,0.68,0.0,0.23603234475526536
1735,0.68,0.02,0.22639101779831944
1736,0.68,0.04,0.21867074887132928
1737,0.68,0.06,0.21305642720736412
1738,0.68,0.08,0.20968839971747333
1739,0.68,0.1,0.20865761469501376
1740,0.68,0.12,0.2100027912289889
1741,0.68,0.14,0.21370979197192227
1742,0.68,0.16,0.21971325445442647
1743,0.68,0.18,0.22790040815883664
1744,0.68,0.2,0.23811687978734256
1745,0.68,0.22,0.25017417605093173
1746,0.68,0.24,0.26385843937618003
1747,0.68,0.26,0.27894000315350004
1748,0.68,0.28,0.2951832335502678
1749,0.68,0.3,0.31235613631696524
1750,0.68,0.32,0.33023922904960196
1751,0.68,0.34,0.3486332296302729
1752,0.68,0.36,0.36736518594417655
1753,0.68,0.38,0.386292765106032
1754,0.68,0.4,0.40530652620527474
1755,0.68,0.42,0.4243301126174416
1756,0.68,0.44,0.44331841202250144
1757,0.68,0.46,0.4622538387337896
1758,0.68,0.48,0.48114098884486395
1759,0.68,0.5,0.5
1760,0.68,0.52,0.518859011155136
1761,0.68,0.54,0.5377461612662103
1762,0.68,0.56,0.5566815879774986
1763,0.68,0.58,0.5756698873825583
1764,0.68,0.6,0.5946934737947253
1765,0.68,0.62,0.6137072348939681
1766,0.68,0.64,0.6326348140558234
1767,0.68,0.66,0.6513667703697271
1768,0.68,0.68,0.6697607709503981
1769,0.68,0.7000000000000001,0.6876438636830348
1770,0.68,0.72,0.7048167664497321
1771,0.68,0.74,0.7210599968464998
1772,0.68,0.76,0.73614156062382
1773,0.68,0.78,0.7498258239490683
1774,0.68,0.8,0.7618831202126575
1775,0.68,0.8200000000000001,0.7720995918411635
1776,0.68,0.84,0.7802867455455734
1777,0.68,0.86,0.7862902080280777
1778,0.68,0.88,0.7899972087710111
1779,0.68,0.9,0.7913423853049862
1780,0.68,0.92,0.7903116002825267
1781,0.68,0.9400000000000001,0.7869435727926359
1782,0.68,0.96,0.7813292511286708
1783,0.68,0.98,0.7736089822016805
1784,0.68,1.0,0.7639676552447346
1785,0.7000000000000001,0.0,0.2082252251791087
1786,0.7000000000000001,0.02,0.19756825283441243
1787,0.7000000000000001,0.04,0.1890347083528325
1788,0.7000000000000001,0.06,0.18282895773631588
1789,0.7000000000000001,0.08,0.17910613244720094
1790,0.7000000000000001,0.1,0.17796676153625338
1791,0.7000000000000001,0.12,0.17945364287378332
1792,0.7000000000000001,0.14,0.18355114984306511
1793,0.7000000000000001,0.16,0.19018703450232116
1794,0.7000000000000001,0.18,0.19923664675998035
1795,0.7000000000000001,0.2,0.21052935118661784
1796,0.7000000000000001,0.22,0.22385679806262165
1797,0.7000000000000001,0.24,0.23898260143657027
1798,0.7000000000000001,0.26,0.25565290095108717
1799,0.7000000000000001,0.28,0.27360724042115114
1800,0.7000000000000001,0.3,0.2925891866491034
1801,0.7000000000000001,0.32,0.31235613631696524
1802,0.7000000000000001,0.34,0.33268781434965733
1803,0.7000000000000001,0.36,0.35339304935421395
1804,0.7000000000000001,0.38,0.3743145146857704
1805,0.7000000000000001,0.4,0.3953312406103397
1806,0.7000000000000001,0.42,0.416358826874837
1807,0.7000000000000001,0.44,0.4373474088963971
1808,0.7000000000000001,0.46,0.4582775484610392
1809,0.7000000000000001,0.48,0.4791543258281669
1810,0.7000000000000001,0.5,0.5
1811,0.7000000000000001,0.52,0.520845674171833
1812,0.7000000000000001,0.54,0.5417224515389609
1813,0.7000000000000001,0.56,0.5626525911036029
1814,0.7000000000000001,0.58,0.5836411731251628
1815,0.7000000000000001,0.6,0.6046687593896602
1816,0.7000000000000001,0.62,0.6256854853142295
1817,0.7000000000000001,0.64,0.646606950645786
1818,0.7000000000000001,0.66,0.6673121856503427
1819,0.7000000000000001,0.68,0.6876438636830348
1820,0.7000000000000001,0.7000000000000001,0.7074108133508966
1821,0.7000000000000001,0.72,0.7263927595788489
1822,0.7000000000000001,0.74,0.7443470990489127
1823,0.7000000000000001,0.76,0.7610173985634296
1824,0.7000000000000001,0.78,0.7761432019373783
1825,0.7000000000000001,0.8,0.7894706488133821
1826,0.7000000000000001,0.8200000000000001,0.8007633532400196
1827,0.7000000000000001,0.84,0.8098129654976788
1828,0.7000000000000001,0.86,0.8164488501569349
1829,0.7000000000000001,0.88,0.8205463571262167
1830,0.7000000000000001,0.9,0.8220332384637467
1831,0.7000000000000001,0.92,0.820893867552799
1832,0.7000000000000001,0.9400000000000001,0.8171710422636841
1833,0.7000000000000001,0.96,0.8109652916471676
1834,0.7000000000000001,0.98,0.8024317471655875
1835,0.7000000000000001,1.0,0.7917747748208913
1836,0.72,0.0,0.18152240772786468
1837,0.72,0.02,0.16989012424711128
1838,0.72,0.04,0.16057560176411376
1839,0.72,0.06,0.1538019095701851
1840,0.72,0.08,0.14973837654113914
1841,0.72,0.1,0.14849473200522534
1842,0.72,0.12,0.150117690633714
1843,0.72,0.14,0.15459019568387206
1844,0.72,0.16,0.16183338718379794
1845,0.72,0.18,0.17171120724067188
1846,0.72,0.2,0.18403740411030925
1847,0.72,0.22,0.198584560199488
1848,0.72,0.24,0.21509465584663232
1849,0.72,0.26,0.23329059775112948
1850,0.72,0.28,0.25288809314384325
1851,0.72,0.3,0.27360724042115125
1852,0.72,0.32,0.2951832335502678
1853,0.72,0.34,0.31737563819072695
1854,0.72,0.36,0.3399757872122721
1855,0.72,0.38,0.36281195565654284
1856,0.72,0.4,0.3857521028094589
1857,0.72,0.42,0.40870410422535447
1858,0.72,0.44,0.4316135317847999
1859,0.72,0.46,0.454459168315781
1860,0.72,0.48,0.4772465590159048
1861,0.72,0.5,0.5
1862,0.72,0.52,0.5227534409840953
1863,0.72,0.54,0.545540831684219
1864,0.72,0.56,0.5683864682152001
1865,0.72,0.58,0.5912958957746453
1866,0.72,0.6,0.6142478971905411
1867,0.72,0.62,0.6371880443434572
1868,0.72,0.64,0.6600242127877279
1869,0.72,0.66,0.6826243618092731
1870,0.72,0.68,0.7048167664497321
1871,0.72,0.7000000000000001,0.7263927595788489
1872,0.72,0.72,0.7471119068561567
1873,0.72,0.74,0.7667094022488704
1874,0.72,0.76,0.7849053441533677
1875,0.72,0.78,0.801415439800512
1876,0.72,0.8,0.8159625958896908
1877,0.72,0.8200000000000001,0.8282887927593281
1878,0.72,0.84,0.838166612816202
1879,0.72,0.86,0.845409804316128
1880,0.72,0.88,0.849882309366286
1881,0.72,0.9,0.8515052679947747
1882,0.72,0.92,0.8502616234588608
1883,0.72,0.9400000000000001,0.8461980904298149
1884,0.72,0.96,0.8394243982358863
1885,0.72,0.98,0.8301098757528889
1886,0.72,1.0,0.8184775922721353
1887,0.74,0.0,0.1562651741665987
1888,0.74,0.02,0.1437103789994558
1889,0.74,0.04,0.13365715754493468
1890,0.74,0.06,0.12634626986232633
1891,0.74,0.08,0.12196047364965638
1892,0.74,0.1,0.12061820044637953
1893,0.74,0.12,0.12236986968476568
1894,0.74,0.14,0.12719707191738436
1895,0.74,0.16,0.13501469309111375
1896,0.74,0.18,0.14567588508468413
1897,0.74,0.2,0.1589796252440627
1898,0.74,0.22,0.1746804603609409
1899,0.74,0.24,0.19249990822625454
1900,0.74,0.26,0.21213890033491306
1901,0.74,0.28,0.23329059775112948
1902,0.74,0.3,0.2556529009510872
1903,0.74,0.32,0.27894000315350015
1904,0.74,0.34,0.30289240209462964
1905,0.74,0.36,0.3272848820562707
1906,0.74,0.38,0.351932099233755
1907,0.74,0.4,0.3766915412715555
1908,0.74,0.42,0.4014637776883627
1909,0.74,0.44,0.4261900638798256
1910,0.74,0.46,0.4508475000215804
1911,0.74,0.48,0.47544207107953934
1912,0.74,0.5,0.5
1913,0.74,0.52,0.5245579289204607
1914,0.74,0.54,0.5491524999784196
1915,0.74,0.56,0.5738099361201744
1916,0.74,0.58,0.5985362223116372
1917,0.74,0.6,0.6233084587284445
1918,0.74,0.62,0.648067900766245
1919,0.74,0.64,0.6727151179437293
1920,0.74,0.66,0.6971075979053705
1921,0.74,0.68,0.7210599968464998
1922,0.74,0.7000000000000001,0.7443470990489127
1923,0.74,0.72,0.7667094022488704
1924,0.74,0.74,0.7878610996650869
1925,0.74,0.76,0.8075000917737454
1926,0.74,0.78,0.8253195396390591
1927,0.74,0.8,0.8410203747559373
1928,0.74,0.8200000000000001,0.8543241149153158
1929,0.74,0.84,0.8649853069088862
1930,0.74,0.86,0.8728029280826156
1931,0.74,0.88,0.8776301303152344
1932,0.74,0.9,0.8793817995536204
1933,0.74,0.92,0.8780395263503437
1934,0.74,0.9400000000000001,0.8736537301376737
1935,0.74,0.96,0.8663428424550654
1936,0.74,0.98,0.8562896210005442
1937,0.74,1.0,0.8437348258334012
1938,0.76,0.0,0.13281426141782063
1939,0.76,0.02,0.1194029298048008
1940,0.76,0.04,0.1086638388908715
1941,0.76,0.06,0.10085417431318049
1942,0.76,0.08,0.09616916220329128
1943,0.76,0.1,0.09473531395608709
1944,0.76,0.12,0.09660648881155613
1945,0.76,0.14,0.10176302135891202
1946,0.76,0.16,0.11011399073675084
1947,0.76,0.18,0.12150253027979642
1948,0.76,0.2,0.1357139027948828
1949,0.76,0.22,0.15248590931115633
1950,0.76,0.24,0.1715210684914573
1951,0.76,0.26,0.19249990822625454
1952,0.76,0.28,0.21509465584663226
1953,0.76,0.3,0.23898260143657038
1954,0.76,0.32,0.26385843937618014
1955,0.76,0.34,0.28944496315854584
1956,0.76,0.36,0.3155015919823798
1957,0.76,0.38,0.34183033717532774
1958,0.76,0.4,0.3682789636404819
1959,0.76,0.42,0.3947412573664202
1960,0.76,0.44,0.42115446596579287
1961,0.76,0.46,0.4474941273000835
1962,0.76,0.48,0.4737666346526131
1963,0.76,0.5,0.5
1964,0.76,0.52,0.5262333653473868
1965,0.76,0.54,0.5525058726999166
1966,0.76,0.56,0.5788455340342071
1967,0.76,0.58,0.6052587426335796
1968,0.76,0.6,0.6317210363595182
1969,0.76,0.62,0.6581696628246724
1970,0.76,0.64,0.6844984080176202
1971,0.76,0.66,0.7105550368414542
1972,0.76,0.68,0.73614156062382
1973,0.76,0.7000000000000001,0.7610173985634296
1974,0.76,0.72,0.7849053441533677
1975,0.76,0.74,0.8075000917737454
1976,0.76,0.76,0.8284789315085426
1977,0.76,0.78,0.8475140906888438
1978,0.76,0.8,0.8642860972051173
1979,0.76,0.8200000000000001,0.8784974697202036
1980,0.76,0.84,0.8898860092632491
1981,0.76,0.86,0.898236978641088
1982,0.76,0.88,0.9033935111884438
1983,0.76,0.9,0.905264686043913
1984,0.76,0.92,0.9038308377967087
1985,0.76,0.9400000000000001,0.8991458256868194
1986,0.76,0.96,0.8913361611091286
1987,0.76,0.98,0.8805970701951993
1988,0.76,1.0,0.8671857385821794
1989,0.78,0.0,0.1115360657340088
1990,0.78,0.02,0.09734755541153188
1991,0.78,0.04,0.08598614055110303
1992,0.78,0.06,0.07772391054494329
1993,0.78,0.08,0.07276740476310431
1994,0.78,0.1,0.07125046586073824
1995,0.78,0.12,0.07323007418883347
1996,0.78,0.14,0.07868542473771706
1997,0.78,0.16,0.08752032783601386
1998,0.78,0.18,0.09956882648827055
1999,0.78,0.2,0.11460373960839028
2000,0.78,0.22,0.13234767395073202
2001,0.78,0.24,0.15248590931115627
2002,0.78,0.26,0.17468046036094084
2003,0.78,0.28,0.19858456019948795
2004,0.78,0.3,0.22385679806262165
2005,0.78,0.32,0.2501741760509317
2006,0.78,0.34,0.27724342370490507
2007,0.78,0.36,0.30481001870856633
2008,0.78,0.38,0.3326644990634734
2009,0.78,0.4,0.3606458077391802
2010,0.78,0.42,0.3886415756853245
2011,0.78,0.44,0.41658541405094285
2012,0.78,0.46,0.4444514431311064
2013,0.78,0.48,0.47224642669611133
2014,0.78,0.5,0.5
2015,0.78,0.52,0.5277535733038886
2016,0.78,0.54,0.5555485568688937
2017,0.78,0.56,0.5834145859490572
2018,0.78,0.58,0.6113584243146754
2019,0.78,0.6,0.6393541922608198
2020,0.78,0.62,0.6673355009365266
2021,0.78,0.64,0.6951899812914337
2022,0.78,0.66,0.722756576295095
2023,0.78,0.68,0.7498258239490683
2024,0.78,0.7000000000000001,0.7761432019373783
2025,0.78,0.72,0.801415439800512
2026,0.78,0.74,0.8253195396390591
2027,0.78,0.76,0.8475140906888438
2028,0.78,0.78,0.8676523260492679
2029,0.78,0.8,0.8853962603916098
2030,0.78,0.8200000000000001,0.9004311735117294
2031,0.78,0.84,0.9124796721639861
2032,0.78,0.86,0.9213145752622829
2033,0.78,0.88,0.9267699258111666
2034,0.78,0.9,0.9287495341392618
2035,0.78,0.92,0.9272325952368957
2036,0.78,0.9400000000000001,0.9222760894550567
2037,0.78,0.96,0.914013859448897
2038,0.78,0.98,0.9026524445884682
2039,0.78,1.0,0.8884639342659912
2040,0.8,0.0,0.0927877046994051
2041,0.8,0.02,0.07791441699966246
2042,0.8,0.04,0.06600466833298275
2043,0.8,0.06,0.05734367989021527
2044,0.8,0.08,0.052147959211776916
2045,0.8,0.1,0.05055780857544968
2046,0.8,0.12,0.052632958364073015
2047,0.8,0.14,0.05835159945974575
2048,0.8,0.16,0.06761289980726361
2049,0.8,0.18,0.08024289286024062
2050,0.8,0.2,0.09600343313499571
2051,0.8,0.22,0.11460373960839022
2052,0.8,0.24,0.13571390279488274
2053,0.8,0.26,0.15897962524406264
2054,0.8,0.28,0.1840374041103092
2055,0.8,0.3,0.21052935118661784
2056,0.8,0.32,0.23811687978734256
2057,0.8,0.34,0.2664925653965169
2058,0.8,0.36,0.29538960173599976
2059,0.8,0.38,0.32458841758272494
2060,0.8,0.4,0.3539201828413939
2061,0.8,0.42,0.3832671052155213
2062,0.8,0.44,0.4125595917416469
2063,0.8,0.46,0.4417705136875608
2064,0.8,0.48,0.4709069612621198
2065,0.8,0.5,0.5
2066,0.8,0.52,0.5290930387378803
2067,0.8,0.54,0.5582294863124392
2068,0.8,0.56,0.5874404082583531
2069,0.8,0.58,0.6167328947844785
2070,0.8,0.6,0.6460798171586061
2071,0.8,0.62,0.6754115824172751
2072,0.8,0.64,0.7046103982640002
2073,0.8,0.66,0.7335074346034831
2074,0.8,0.68,0.7618831202126575
2075,0.8,0.7000000000000001,0.7894706488133821
2076,0.8,0.72,0.8159625958896908
2077,0.8,0.74,0.8410203747559373
2078,0.8,0.76,0.8642860972051173
2079,0.8,0.78,0.8853962603916098
2080,0.8,0.8,0.9039965668650043
2081,0.8,0.8200000000000001,0.9197571071397594
2082,0.8,0.84,0.9323871001927363
2083,0.8,0.86,0.9416484005402542
2084,0.8,0.88,0.947367041635927
2085,0.8,0.9,0.9494421914245503
2086,0.8,0.92,0.947852040788223
2087,0.8,0.9400000000000001,0.9426563201097847
2088,0.8,0.96,0.9339953316670172
2089,0.8,0.98,0.9220855830003376
2090,0.8,1.0,0.9072122953005949
2091,0.8200000000000001,0.0,0.07690171381026716
2092,0.8200000000000001,0.02,0.06144819580899287
2093,0.8200000000000001,0.04,0.04907382915068025
2094,0.8200000000000001,0.06,0.04007496195257902
2095,0.8200000000000001,0.08,0.03467654805413555
2096,0.8200000000000001,0.1,0.03302436314523702
2097,0.8200000000000001,0.12,0.0351804677847234
2098,0.8200000000000001,0.14,0.04112220204676789
2099,0.8200000000000001,0.16,0.05074480025940461
2100,0.8200000000000001,0.18,0.06386750916817707
2101,0.8200000000000001,0.2,0.08024289286024068
2102,0.8200000000000001,0.22,0.09956882648827055
2103,0.8200000000000001,0.24,0.12150253027979631
2104,0.8200000000000001,0.26,0.14567588508468401
2105,0.8200000000000001,0.28,0.17171120724067188
2106,0.8200000000000001,0.3,0.19923664675998035
2107,0.8200000000000001,0.32,0.22790040815883664
2108,0.8200000000000001,0.34,0.2573830738083058
2109,0.8200000000000001,0.36,0.28740742889849885
2110,0.8200000000000001,0.38,0.31774533638825087
2111,0.8200000000000001,0.4,0.348221379855213
2112,0.8200000000000001,0.42,0.3787131717405018
2113,0.8200000000000001,0.44,0.4091484041499036
2114,0.8200000000000001,0.46,0.4394988900167781
2115,0.8200000000000001,0.48,0.46977199615015985
2116,0.8200000000000001,0.5,0.5
2117,0.8200000000000001,0.52,0.5302280038498401
2118,0.8200000000000001,0.54,0.5605011099832219
2119,0.8200000000000001,0.56,0.5908515958500964
2120,0.8200000000000001,0.58,0.621286828259498
2121,0.8200000000000001,0.6,0.6517786201447869
2122,0.8200000000000001,0.62,0.6822546636117491
