X,Y,f_H_train
0.7000000000000001,0.04,1.103292161158115
0.16,0.08,0.5800123333039888
0.36,0.06,0.6469785612320607
0.34,0.0,0.8465243380808909
0.92,0.1,-0.1910809516892511
0.42,0.26,0.5431606864062999
0.86,0.92,0.6386066925837345
0.44,0.92,0.23449300197534562
0.24,0.68,-0.07314866769566034
0.78,0.52,0.6877732015603475
0.78,0.12,0.8365364998019471
0.9,0.14,0.874242002661585
0.24,0.26,0.27593364562424627
0.1,0.1,0.18457639379912272
0.5,0.38,0.3260952526457189
0.62,0.7000000000000001,-0.2944557616972127
0.1,0.9,0.7550087782519934
0.4,0.56,0.3674027592663786
0.22,0.62,0.6747534337995119
1.0,0.86,-0.3311572665920033
0.22,0.18,1.2090983625868177
0.1,0.96,0.32682366224302817
0.46,0.62,-0.42354955374516606
0.06,0.42,0.209456060381208
0.8,0.68,-0.4834171766527732
0.24,0.08,1.1523549163933362
0.34,0.8200000000000001,0.13670600489687734
0.66,0.18,0.5236561859660552
0.86,0.4,0.8378987983736081
0.7000000000000001,0.34,-0.5194326437432681
0.26,0.06,1.3727830606560103
0.7000000000000001,0.14,1.0459029244912306
0.5,0.36,0.6288808107090744
0.56,0.42,0.693620878400587
0.74,0.1,-0.16983136763966855
0.58,0.66,-0.0057920498587511055
0.48,0.66,0.08561408795027847
0.08,0.8200000000000001,0.48430091102410433
0.72,0.9,0.12430220842593871
0.04,0.18,0.22353953228645057
0.9400000000000001,0.52,-0.0600873076548288
0.36,0.1,0.7067082369402597
0.16,0.56,0.07152687526389437
0.2,0.92,-0.10276854748412956
0.34,0.38,-0.33700414028667885
0.64,0.4,0.8866914656103572
0.18,0.22,0.834992091385286
0.68,0.44,0.8687554380595506
0.26,0.92,-1.054696873176398
0.52,0.38,-0.5548628383875087
0.54,0.0,0.85562131540892
0.0,0.4,0.43459463214849786
0.88,0.02,0.8508965824445076
0.48,0.7000000000000001,0.42877582655296403
0.22,0.38,0.8775360713131832
0.78,0.48,-0.09770290082398883
0.98,0.16,-0.2751626149320381
0.14,0.98,0.4193874515957151
0.46,0.8200000000000001,-0.16939679557039164
0.8,0.38,0.2380905937349152
0.84,0.5,-0.11277093969759552
0.14,0.24,0.704582785290133
0.38,0.88,-0.4337770845760496
0.06,0.46,0.2599307500006523
0.78,0.7000000000000001,-0.9416153522564328
0.72,0.06,0.04765446967382164
0.08,0.8200000000000001,-0.3715069130937084
0.38,0.54,0.3659553825737201
0.84,0.0,0.43908392058629636
0.74,0.86,-0.05570885597218095
0.9400000000000001,0.86,0.3115571023261268
0.9,0.06,0.0035350048549894764
0.04,0.08,0.21437702988866758
0.44,0.32,0.4708302321253922
0.96,0.74,0.3485288751803364
0.54,0.78,0.31200249617640174
0.1,0.02,1.1056846008905992
0.7000000000000001,0.76,-0.08035101745812104
0.12,0.46,-0.5282882691439574
0.8,0.62,-0.15564417828198085
0.92,0.16,0.26575355003751366
0.68,0.12,0.8429875098131918
0.34,0.7000000000000001,-0.18667568635467974
0.12,0.46,-0.1196258961969095
0.8,0.18,0.45126743940258984
0.24,0.8200000000000001,-0.5288116479740419
0.98,0.8200000000000001,-0.34134318189436863
0.78,0.14,0.17408938348622954
0.54,0.46,-0.08514504582491861
0.18,0.06,1.932645759975916
0.48,0.28,-0.35095960046547053
0.52,0.04,0.34978018764741503
0.8200000000000001,0.14,0.5476256576576036
0.72,0.76,-0.30874686153359404
0.96,0.1,-0.011035047708593648
0.9,0.14,0.971933366923325
0.42,0.56,0.3843885952680043
1.0,0.42,-0.4107912111035753
0.32,0.84,0.42773682148880926
0.62,0.84,-0.709565307723437
0.16,0.5,0.8262214695501785
0.62,0.06,0.4179633595185821
0.92,0.76,-0.594259207480992
0.66,0.8200000000000001,-0.5136960104492156
0.16,0.26,1.2187905933751253
0.3,0.9,0.06576863075234947
0.22,0.78,0.4575861516341979
0.74,0.78,0.8001611625726474
0.62,0.22,0.005326046076360003
0.9400000000000001,0.06,0.8086869538418173
0.18,0.84,0.3821317721738794
0.48,0.08,0.8429740644298896
0.22,0.8,0.08670737082148308
0.38,1.0,1.00501836036092
0.52,0.9,-0.030223861083393068
0.04,0.22,0.9549330917853811
0.96,0.42,-0.13373903618995825
0.76,0.66,-0.22824548159310537
0.18,0.24,1.2690472810721483
1.0,0.14,0.0364224362467756
0.78,0.84,0.7948528122927724
0.24,0.96,1.4079801906054408
0.28,0.5,0.734535967416944
0.04,0.28,0.23843064920992763
0.04,0.52,0.3701020248943701
0.56,0.5,0.8728378317077491
0.12,0.06,1.4684409509958127
0.76,0.24,0.5943922295799302
0.16,0.32,0.9089330790631258
0.92,0.84,-0.5550927988939042
0.48,0.6,-0.06351991044245052
0.24,0.24,0.8818516072833555
0.76,0.84,-0.4098040395074839
0.74,0.98,0.4274013253573901
0.14,0.9,0.8572925449868232
0.28,0.88,-0.010839697800077736
0.26,0.16,1.4974607474010664
0.7000000000000001,0.18,0.047306750726736624
0.02,0.76,1.430764027953569
0.64,0.84,-0.13705329179517747
0.84,0.34,1.6895768671343425
0.88,0.8200000000000001,-0.6094179726957855
0.8200000000000001,0.22,1.3142647475367353
0.9400000000000001,0.48,-0.5382358920652045
0.62,0.4,1.2258227020637587
0.4,0.7000000000000001,0.23875500874801467
0.7000000000000001,0.2,0.407371315635916
0.0,0.08,0.15740508208277404
0.8,0.4,0.47179076288438615
0.4,0.44,0.6382083443528072
