X,Y,f_L
0.12,0.18,0.9846982877293586
0.12,0.2,0.9742586916977297
0.12,0.22,0.9613071042791224
0.12,0.24,0.945967010190103
0.12,0.26,0.9283789261135322
0.12,0.28,0.9086984771208909
0.12,0.3,0.8870942968735821
0.12,0.32,0.863745789341579
0.12,0.34,0.838840791820423
0.12,0.36,0.812573180187127
0.12,0.38,0.7851404575990895
0.12,0.4,0.7567413672181604
0.12,0.42,0.7275735680677096
0.12,0.44,0.6978314108584198
0.12,0.46,0.6677038476222518
0.12,0.48,0.6373725053639117
0.12,0.5,0.6070099497792905
0.12,0.52,0.5767781605150097
0.12,0.54,0.546827234573692
0.12,0.56,0.5172943294302933
0.12,0.58,0.48830285233998916
0.12,0.6,0.4599618973081537
0.12,0.62,0.432365926371568
0.12,0.64,0.4055946873110798
0.12,0.66,0.37971335577147214
0.12,0.68,0.35477288608218427
0.12,0.7000000000000001,0.33081055191529246
0.12,0.72,0.3078506553309831
0.12,0.74,0.28590538077510586
0.12,0.76,0.2649757692211305
0.12,0.78,0.24505278688679039
0.12,0.8,0.22611846278569614
0.12,0.8200000000000001,0.20814706976438985
0.12,0.84,0.1911063245819005
0.12,0.86,0.17495858395795216
0.12,0.88,0.15966201528569718
0.12,0.9,0.1451717228074627
0.12,0.92,0.1314408124160939
0.12,0.9400000000000001,0.1184213807970957
0.12,0.96,0.10606541729540535
0.12,0.98,0.09432560960510532
0.12,1.0,0.08315604707451942
0.14,0.0,0.9521787516355127
0.14,0.02,0.9665410058763101
0.14,0.04,0.9782635242344041
0.14,0.06,0.98727392082283
0.14,0.08,0.9935218512227393
0.14,0.1,0.9969796672341982
0.14,0.12,0.9976427593991447
0.14,0.14,0.9955295796568346
0.14,0.16,0.9906813425600473
0.14,0.18,0.9831614096198377
0.14,0.2,0.973054367410821
0.14,0.22,0.9604648159123641
0.14,0.24,0.9455158890437058
0.14,0.26,0.9283475343426769
0.14,0.28,0.909114583121315
0.14,0.3,0.887984646106852
0.14,0.32,0.8651358724621546
0.14,0.34,0.840754612115986
0.14,0.36,0.8150330224835378
0.14,0.38,0.7881666609081975
0.14,0.4,0.7603521035166244
0.14,0.42,0.7317846296838866
0.14,0.44,0.7026560090079618
0.14,0.46,0.6731524246670557
0.14,0.48,0.6434525633694146
0.14,0.5,0.6137258979079606
0.14,0.52,0.5841311837160053
0.14,0.54,0.5548151859073593
0.14,0.56,0.5259116481996697
0.14,0.58,0.49754050998887334
0.14,0.6,0.46980737278688633
0.14,0.62,0.442803212368815
0.14,0.64,0.4166043284053331
0.14,0.66,0.3912725191736137
0.14,0.68,0.36685546522550927
0.14,0.7000000000000001,0.3433873027082445
0.14,0.72,0.32088936442800414
0.14,0.74,0.29937106475083813
0.14,0.76,0.27883090306190056
0.14,0.78,0.2592575597505024
0.14,0.8,0.2406310585369128
0.14,0.8200000000000001,0.2229239693754082
0.14,0.84,0.20610262711268496
0.14,0.86,0.19012834249693675
0.14,0.88,0.17495858395795216
0.14,0.9,0.1605481107436613
0.14,0.92,0.14685004043092964
0.14,0.9400000000000001,0.13381683645355938
0.14,0.96,0.12140120403427412
0.14,0.98,0.10955688569796196
0.14,1.0,0.09823935031266376
0.16,0.0,0.9461856167929366
0.16,0.02,0.9606067685719022
0.16,0.04,0.9724210328439359
0.16,0.06,0.9815574285071514
0.16,0.08,0.9879668442586156
0.16,0.1,0.9916226758430201
0.16,0.12,0.992521152131239
0.16,0.14,0.9906813425600473
0.16,0.16,0.9861448445233838
0.16,0.18,0.9789751554359245
0.16,0.2,0.9692567402447286
0.16,0.22,0.9570938109988875
0.16,0.24,0.9426088405606297
0.16,0.26,0.9259408375238121
0.16,0.28,0.9072434137800418
0.16,0.3,0.8866826798381335
0.16,0.32,0.8644350058777698
0.16,0.34,0.8406846885430087
0.16,0.36,0.8156215646183507
0.16,0.38,0.7894386129656912
0.16,0.4,0.7623295854444045
0.16,0.42,0.7344867060216437
0.16,0.44,0.7060984749597695
0.16,0.46,0.6773476119161733
0.16,0.48,0.6484091680980887
0.16,0.5,0.6194488333857823
0.16,0.52,0.5906214596868621
0.16,0.54,0.5620698168347165
0.16,0.56,0.5339235922211619
0.16,0.58,0.5062986401831937
0.16,0.6,0.47929648206877445
0.16,0.62,0.4530040530027483
0.16,0.64,0.42749368676759025
0.16,0.66,0.40282332599917964
0.16,0.68,0.3790369411555251
0.16,0.7000000000000001,0.35616513851121717
0.16,0.72,0.3342259348107149
0.16,0.74,0.313225674210734
0.16,0.76,0.2931600617703852
0.16,0.78,0.27401528700523686
0.16,0.8,0.25576921089057064
0.16,0.8200000000000001,0.23839259014797487
0.16,0.84,0.22185031363377658
0.16,0.86,0.20610262711268496
