X,Y,f_L
0.22,0.08,1.08364248932434
0.22,0.1,0.9153547170888416
0.22,0.12,1.3896363335423791
0.22,0.14,0.8472031952827938
0.22,0.16,1.1443375779994647
0.22,0.18,1.0441780618236869
0.22,0.2,1.0004385174004404
0.22,0.22,0.9845634121555228
0.22,0.24,1.07934309563487
0.22,0.26,0.6643514486691626
0.22,0.28,0.7983043475128415
0.22,0.3,1.3173152004994122
0.22,0.32,0.843148982459126
0.22,0.34,0.8424220617468543
0.22,0.36,1.0313569375841505
0.22,0.38,0.5183241918996342
0.22,0.4,1.0074228745358749
0.22,0.42,1.092587572733058
0.22,0.44,0.9077409454941717
0.22,0.46,0.6069554401459336
0.22,0.48,0.2771825921552717
0.22,0.5,1.0522345624546725
0.22,0.52,1.1640524575686324
0.22,0.54,1.011992904403518
0.22,0.56,0.7625239748125111
0.22,0.58,0.6029066569038288
0.22,0.6,0.7566747770668263
0.22,0.62,0.6604945261755397
0.22,0.64,0.5624567919154775
0.22,0.66,0.564891881591227
0.22,0.68,0.06500894262658125
0.22,0.7000000000000001,0.13519904750388978
0.22,0.72,0.6598913114921496
0.22,0.74,0.38601414212934054
0.22,0.76,0.37950433425985586
0.22,0.78,0.2911116495826382
0.22,0.8,0.34192061702228216
0.22,0.8200000000000001,0.6506126534577975
0.22,0.84,0.302121496614843
0.22,0.86,0.2979335478344456
0.22,0.88,0.4622412862524703
0.22,0.9,0.25935185618232953
0.22,0.92,0.6156330664296372
0.22,0.9400000000000001,0.40901358696169904
0.22,0.96,-0.08572789711493461
0.22,0.98,0.02634064453094248
0.22,1.0,0.37413466698891373
0.24,0.0,0.39101299872136935
0.24,0.02,0.8720565870750334
0.24,0.04,0.6328484669043015
0.24,0.06,0.6369809971904401
0.24,0.08,0.8565879129241271
0.24,0.1,0.7619757482460157
0.24,0.12,1.0489205473198373
0.24,0.14,0.9905380397838134
0.24,0.16,0.9761456418653545
0.24,0.18,0.7875819567590923
0.24,0.2,1.117718384132915
0.24,0.22,1.1262171814915152
0.24,0.24,1.1388501038087608
0.24,0.26,1.0023351747502731
0.24,0.28,0.76450120838355
0.24,0.3,1.1573308067139194
0.24,0.32,1.1560641850960238
0.24,0.34,0.8971437267868868
0.24,0.36,0.8614941683319856
0.24,0.38,0.5669904390807925
0.24,0.4,0.9523806923069101
0.24,0.42,0.41967908981145385
0.24,0.44,0.4502547628433001
0.24,0.46,0.7273979047377139
0.24,0.48,0.4407930540977012
0.24,0.5,0.5344796254598883
0.24,0.52,0.5794182800484117
0.24,0.54,0.9980142066718832
0.24,0.56,-0.07245409370705824
0.24,0.58,0.5307870595666558
0.24,0.6,0.7852103121533396
0.24,0.62,0.3373269848580147
0.24,0.64,0.020166023112562936
0.24,0.66,0.6773562535835099
0.24,0.68,0.7961554097298733
0.24,0.7000000000000001,0.3952681150122284
0.24,0.72,0.37347773531349016
0.24,0.74,0.27300229856253827
0.24,0.76,0.16734668365091035
0.24,0.78,0.21042660263981522
0.24,0.8,0.20041040471955973
0.24,0.8200000000000001,0.6809989915073513
0.24,0.84,-0.13458140264790447
0.24,0.86,-0.06376805351188253
0.24,0.88,0.3827645317046259
0.24,0.9,0.3138690433393418
0.24,0.92,0.1565278379873416
0.24,0.9400000000000001,0.5389034091226395
0.24,0.96,0.09781522974991355
0.24,0.98,0.5024188909256364
0.24,1.0,0.6386195026500667
0.26,0.0,1.1818651044582515
0.26,0.02,0.6984425537182671
0.26,0.04,0.6467471557516401
0.26,0.06,0.7303273634697812
0.26,0.08,1.1275613760304144
0.26,0.1,1.1350756764165535
0.26,0.12,1.2315422330187693
0.26,0.14,1.0343794359403313
0.26,0.16,0.8476525684555118
0.26,0.18,1.474629061152591
0.26,0.2,0.6790063744579313
0.26,0.22,1.0523692565110712
0.26,0.24,0.938427409399662
0.26,0.26,1.012914682796332
0.26,0.28,1.11866636131028
0.26,0.3,1.035938704341477
0.26,0.32,1.0087666022213138
0.26,0.34,1.1521652782374319
0.26,0.36,0.5842876771787415
0.26,0.38,1.1306626657244092
0.26,0.4,0.9827637274596073
0.26,0.42,0.5516280885412548
0.26,0.44,0.9794469103649912
0.26,0.46,0.7000629450410711
0.26,0.48,0.8078169089864385
0.26,0.5,0.4506449987460078
0.26,0.52,0.6921255907540163
0.26,0.54,0.6149492093192913
0.26,0.56,0.6638721940555421
0.26,0.58,0.31816861508785566
0.26,0.6,0.23859180082765163
0.26,0.62,0.7078803746946987
0.26,0.64,0.3237368108814975
0.26,0.66,0.6946258450990233
0.26,0.68,0.4355272096653119
0.26,0.7000000000000001,0.6910148617324601
0.26,0.72,0.5490425984906796
0.26,0.74,0.3561099116892768
0.26,0.76,-0.067089219827624
0.26,0.78,0.3074886566030723
0.26,0.8,0.6209719790023128
0.26,0.8200000000000001,0.17583390157209974
0.26,0.84,-0.06815066562642208
0.26,0.86,0.31600215327389664
0.26,0.88,0.4536087011205977
0.26,0.9,-0.03153617638921094
0.26,0.92,0.18205260474786775
0.26,0.9400000000000001,0.18634459037817963
0.26,0.96,-0.46350446161771763
0.26,0.98,0.10776498674467672
0.26,1.0,0.2521163033181789
0.28,0.0,0.6690080235059207
0.28,0.02,1.0102879073512732
0.28,0.04,1.1154695478966672
0.28,0.06,1.1656831222192763
0.28,0.08,0.8180908372412472
0.28,0.1,1.1208675991984791
0.28,0.12,0.9565562691597699
0.28,0.14,1.0860923510498166
0.28,0.16,1.1087408653296977
0.28,0.18,0.48180189441316457
0.28,0.2,1.3270104997202734
0.28,0.22,0.7805430480457038
0.28,0.24,0.9564731511283661
0.28,0.26,0.9601627158332422
0.28,0.28,1.1558282349617748
0.28,0.3,0.6957620722926935
0.28,0.32,0.8343813243555207
0.28,0.34,0.6089695215266604
0.28,0.36,0.6914374420289462
0.28,0.38,1.2580306883816026
0.28,0.4,0.704924016111302
0.28,0.42,0.9511359809166934
0.28,0.44,0.5111318414439303
0.28,0.46,0.43802509684952473
0.28,0.48,0.6646624179542927
0.28,0.5,1.1807908751096277
0.28,0.52,0.22404061891772437
0.28,0.54,1.0878314178756112
0.28,0.56,0.7371542480130667
0.28,0.58,0.5814990097491681
0.28,0.6,0.3065383110501667
0.28,0.62,0.8930379532120738
0.28,0.64,0.49288580545077765
0.28,0.66,1.0632279997529377
0.28,0.68,0.08473886962038568
0.28,0.7000000000000001,-0.01134115005331171
0.28,0.72,0.3207632673561513
0.28,0.74,0.6254388390422049
0.28,0.76,0.24085215502045765
0.28,0.78,-0.1216415652518274
0.28,0.8,-0.007023032624062675
0.28,0.8200000000000001,0.6937446977315194
0.28,0.84,0.3840840861454998
0.28,0.86,0.4019935490637694
0.28,0.88,0.500583633687636
0.28,0.9,0.339359622496881
0.28,0.92,-0.2308847715805774
0.28,0.9400000000000001,-0.45572868773514885
0.28,0.96,0.43488041356333496
0.28,0.98,0.4574931911774315
0.28,1.0,0.1520694136311754
0.3,0.0,0.9446372814933685
0.3,0.02,0.3669061502448835
0.3,0.04,1.0744497133588033
0.3,0.06,0.22991356154007336
0.3,0.08,1.1557683182497727
0.3,0.1,1.093633115442608
0.3,0.12,1.2935162482393845
0.3,0.14,0.8460704947205577
0.3,0.16,0.7834928161605459
0.3,0.18,0.5455417617450865
0.3,0.2,0.9004640245357115
0.3,0.22,1.0914982819818377
0.3,0.24,0.48432980808406
0.3,0.26,0.6572063505468257
0.3,0.28,1.095989735373896
0.3,0.3,0.9467957638797448
0.3,0.32,0.9999022768441876
0.3,0.34,0.9384843993802596
0.3,0.36,1.1750041684275665
0.3,0.38,0.8380618403473626
0.3,0.4,0.5058810244304437
0.3,0.42,1.1935492919046249
0.3,0.44,0.6907448377311367
0.3,0.46,0.7519910238627966
0.3,0.48,0.4952815670182978
0.3,0.5,0.6661913893734401
0.3,0.52,0.6735656703445054
0.3,0.54,0.5600516011766887
0.3,0.56,0.3803537792393785
0.3,0.58,0.5171330268451783
0.3,0.6,0.4157488236267381
0.3,0.62,0.6323563523081575
0.3,0.64,0.481276918311202
0.3,0.66,0.6714346312053789
0.3,0.68,0.5581640190331609
0.3,0.7000000000000001,0.57655516188585
0.3,0.72,0.1704033197554892
0.3,0.74,0.4650185042186608
0.3,0.76,0.4657146838771007
0.3,0.78,0.5779283103331244
0.3,0.8,-0.013072674081480329
0.3,0.8200000000000001,0.06195495254046074
0.3,0.84,0.05579389008228269
0.3,0.86,-0.03562268199421109
