,SimNum,Iteration,Loss
211,4,11,0.007165220317802153
212,4,12,0.007240983758433505
213,4,13,0.007311873430543387
214,4,14,0.00734271591585535
215,4,15,0.007799778921784447
216,4,16,0.011628644523990875
217,4,17,0.008790460182499836
218,4,18,0.019328047666053127
219,4,19,0.006149577509826922
220,4,20,0.0061006902250921174
221,4,21,0.006093808331089178
222,4,22,0.006072663060773489
223,4,23,0.008416359667312516
224,4,24,0.006075404684905913
225,4,25,0.006073417271449007
226,4,26,0.006086319162401407
227,4,27,0.006086434119458753
228,4,28,0.008467381415451423
229,4,29,0.006069051308529353
230,4,30,0.00606647819484534
231,4,31,0.006053643763265597
232,4,32,0.006061651178605806
233,4,33,0.006053361626707051
234,4,34,0.006055496291283361
235,4,35,0.006055496291283357
236,4,36,0.006055496291283359
237,4,37,0.006055496291283361
238,4,38,0.006055496291283357
239,4,39,0.006055496291283359
240,4,40,0.006055496291283361
241,4,41,0.006055496291283357
242,4,42,0.006055496291283359
243,4,43,0.006055496291283361
244,4,44,0.006055496291283357
245,4,45,0.006055496291283359
246,4,46,0.006055496291283361
247,4,47,0.006055496291283357
248,4,48,0.006223790215371618
249,4,49,0.006058382303477039
250,5,0,0.03295103749393917
251,5,1,0.016302880501936005
252,5,2,0.013945040664047878
253,5,3,0.01128325318890613
254,5,4,0.007592749850964161
255,5,5,0.007464550962573887
256,5,6,0.007365171948518438
257,5,7,0.007341079717841816
258,5,8,0.01216689929285174
259,5,9,0.012326450427728158
260,5,10,0.00740636936952771
261,5,11,0.007457144153317728
262,5,12,0.012960853279211811
263,5,13,0.006869689518762761
264,5,14,0.011690256367784977
265,5,15,0.006020981942169574
266,5,16,0.00605967398959599
267,5,17,0.005944362424492157
268,5,18,0.005930353166200369
269,5,19,0.008323931888002279
270,5,20,0.008341921596765403
271,5,21,0.005940086712506622
272,5,22,0.00594008671250662
273,5,23,0.005940086712506617
274,5,24,0.005945128899192096
275,5,25,0.0060269262951839625
276,5,26,0.006085483022235022
277,5,27,0.006104082270001218
278,5,28,0.00612098090227068
279,5,29,0.006124098219218879
280,5,30,0.006128561618613747
281,5,31,0.006127359077297544
282,5,32,0.006128966966207766
283,5,33,0.006128966966207771
284,5,34,0.006128966966207768
285,5,35,0.006128966966207769
286,5,36,0.006128966966207768
287,5,37,0.006112937141979895
288,5,38,0.006081656170296652
289,5,39,0.0060786585153874565
290,5,40,0.006076003527082244
291,5,41,0.006079414725951519
292,5,42,0.006065995996791842
293,5,43,0.00607064135827729
294,5,44,0.006070641358277292
295,5,45,0.006070641358277288
296,5,46,0.006070641358277292
297,5,47,0.006070641358277288
298,5,48,0.006070641358277292
299,5,49,0.01952582900375354
300,6,0,0.018820253805763413
301,6,1,0.008402635417882064
302,6,2,0.018800894335407315
303,6,3,0.016114233461513697
304,6,4,0.01848284813447094
305,6,5,0.022619378584189796
306,6,6,0.0121990974717052
307,6,7,0.007045869988420667
308,6,8,0.009367318608467626
309,6,9,0.006973604574299331
310,6,10,0.011032928482888008
311,6,11,0.006322226921322799
312,6,12,0.006123377948430549
313,6,13,0.00855485982614525
314,6,14,0.006111913867819116
315,6,15,0.006108097216238879
316,6,16,0.006112782102334116
317,6,17,0.006112782102334113
318,6,18,0.00611278210233411
319,6,19,0.006112782102334112
320,6,20,0.006112782102334114
321,6,21,0.006112782102334112
322,6,22,0.006112782102334114
323,6,23,0.006112782102334112
324,6,24,0.006112782102334114
325,6,25,0.006112782102334112
326,6,26,0.006262784713196989
327,6,27,0.006094900116763655
328,6,28,0.01871085996268053
329,6,29,0.006044970836962647
330,6,30,0.006044432367499723
331,6,31,0.0060363474308150296
332,6,32,0.0060385336442053544
333,6,33,0.006038339577460138
334,6,34,0.006038339577460142
335,6,35,0.006209094535482431
336,6,36,0.00604444775772631
337,6,37,0.006045302167455472
338,6,38,0.006042053729155406
339,6,39,0.006042053729155407
340,6,40,0.006042053729155409
341,6,41,0.006042053729155409
342,6,42,0.006042053729155409
343,6,43,0.006042053729155409
344,6,44,0.006042053729155409
345,6,45,0.006042053729155409
346,6,46,0.006042053729155409
347,6,47,0.006042053729155409
348,6,48,0.006042053729155409
349,6,49,0.006042053729155409
350,7,0,0.012359508482002606
351,7,1,0.011945247962607588
352,7,2,0.031010501202232043
353,7,3,0.023216418751289932
354,7,4,0.015352168901852746
355,7,5,0.01081124318720409
356,7,6,0.01553003694775355
357,7,7,0.006876570425602361
358,7,8,0.006778075277472083
359,7,9,0.0070372432398163945
360,7,10,0.006695544915459925
361,7,11,0.00682119483062475
362,7,12,0.006595907871713615
363,7,13,0.006489890563172667
364,7,14,0.006335622553892567
365,7,15,0.0062997253678900135
366,7,16,0.006251986155810359
367,7,17,0.006216418057201981
368,7,18,0.006194625511226783
369,7,19,0.006172988339889735
370,7,20,0.018482672142624237
371,7,21,0.006142567187323424
372,7,22,0.008324859244010557
373,7,23,0.006121237404790124
374,7,24,0.006118240512642955
375,7,25,0.006122113472838309
376,7,26,0.0061137089447682435
377,7,27,0.006109705175954113
378,7,28,0.0061037417455107055
379,7,29,0.006108392905080246
380,7,30,0.006108392905080241
381,7,31,0.006108392905080242
382,7,32,0.006108392905080246
383,7,33,0.009539524218482934
384,7,34,0.006160634003058668
385,7,35,0.0062056003804934114
386,7,36,0.0062070902382091375
387,7,37,0.006224560909762643
388,7,38,0.006484295862863758
389,7,39,0.00622519094332307
390,7,40,0.006231158904244218
391,7,41,0.006229474999799382
392,7,42,0.006237857611290651
393,7,43,0.006233513346068277
394,7,44,0.006233787738417494
395,7,45,0.006483898984565273
396,7,46,0.00623150141414527
397,7,47,0.00623150141414527
398,7,48,0.00623150141414527
399,7,49,0.00623150141414527
400,8,0,0.029749998833639067
401,8,1,0.008568318404093453
402,8,2,0.01602296364279575
403,8,3,0.011340155446214138
404,8,4,0.007244537884178417
405,8,5,0.011722369147442832
406,8,6,0.012073037572526929
407,8,7,0.007385860440588814
408,8,8,0.007383814410740872
409,8,9,0.01226638313968911
410,8,10,0.013171347878054553
411,8,11,0.011878791764534807
412,8,12,0.006149415897150582
413,8,13,0.006235609563503992
414,8,14,0.008462207737555244
415,8,15,0.006104895936386336
416,8,16,0.006096511807626431
417,8,17,0.006089264848577339
418,8,18,0.01851168577602977
419,8,19,0.006078954237321482
420,8,20,0.0060686612217172205
421,8,21,0.006067489632566112
422,8,22,0.006066466091083267
423,8,23,0.0060737831644155724
424,8,24,0.00607290556002059
425,8,25,0.006231896703856847
426,8,26,0.0060843785094348134
427,8,27,0.00845889991758817
428,8,28,0.006077613103327132
429,8,29,0.006077613103327131
430,8,30,0.006077613103327131
431,8,31,0.006236919290589796
432,8,32,0.00614889163137165
433,8,33,0.006039393017510812
434,8,34,0.006201571193423226
435,8,35,0.019357791236845452
436,8,36,0.006025765074500248
437,8,37,0.006042004282866676
438,8,38,0.006036308181582945
439,8,39,0.020006993482062647
440,8,40,0.006037156298690385
441,8,41,0.006035919432833268
442,8,42,0.006032761510341523
443,8,43,0.00843178183874692
444,8,44,0.006037190028130929
445,8,45,0.006034553022876401
446,8,46,0.006030831573219052
447,8,47,0.006037202837508636
448,8,48,0.006035883388418227
449,8,49,0.006035883388418227
450,9,0,0.007667913898381857
451,9,1,0.01537451714507673
452,9,2,0.007585190891469485
453,9,3,0.01292457603633237
454,9,4,0.01727565033553274
455,9,5,0.007402415932021704
456,9,6,0.013224676059316253
457,9,7,0.020049717893194218
458,9,8,0.007396542138344661
459,9,9,0.013124770590055408
460,9,10,0.006935802909733982
461,9,11,0.007119885132628578
462,9,12,0.007213164196992574
463,9,13,0.007277350852764564
464,9,14,0.0073509514089562175
465,9,15,0.007375319766870863
466,9,16,0.007428935030841591
467,9,17,0.0074468286251104555
468,9,18,0.0074813360772003085
469,9,19,0.0075041164030302905
470,9,20,0.007505159284020423
471,9,21,0.009662235002906562
472,9,22,0.00752972243534608
473,9,23,0.007552788581982318
474,9,24,0.00754793708606552
475,9,25,0.007566411503322788
476,9,26,0.007554400891438121
477,9,27,0.007560439918823139
478,9,28,0.0075597926247980484
479,9,29,0.0075718030685674505
480,9,30,0.007571803068567447
481,9,31,0.007571803068567448
482,9,32,0.007571803068567446
483,9,33,0.007571803068567447
484,9,34,0.007705789294774403
485,9,35,0.007576965472805727
486,9,36,0.010735166830942075
487,9,37,0.00642549567467231
488,9,38,0.006258219531023657
489,9,39,0.00615539627920624
490,9,40,0.006127772594448903
491,9,41,0.010869383557889412
492,9,42,0.020644862653268443
493,9,43,0.006053103195387036
494,9,44,0.006230217436025239
495,9,45,0.0060346591148863
496,9,46,0.006041808993809758
497,9,47,0.006041342433373086
498,9,48,0.00606664433075784
499,9,49,0.006087939484630196
